	ensID	symbol
606	ENSMUSG00000097165	2210008F06Rik
607	ENSMUSG00000029882	2210010C04Rik
608	ENSMUSG00000074217	2210011C24Rik
609	ENSMUSG00000101791	2210011K15Rik
610	ENSMUSG00000021550	2210016F16Rik
611	ENSMUSG00000029559	2210016L21Rik
612	ENSMUSG00000103523	2210017I01Rik
613	ENSMUSG00000039563	2210406O10Rik
614	ENSMUSG00000037145	2210407C18Rik
615	ENSMUSG00000087380	2210408F21Rik
616	ENSMUSG00000071252	2210408I21Rik
617	ENSMUSG00000081766	2210409E12Rik
618	ENSMUSG00000085563	2210411M09Rik
619	ENSMUSG00000107216	2210412B16Rik
620	ENSMUSG00000085394	2210414B05Rik
621	ENSMUSG00000086494	2210417A02Rik
622	ENSMUSG00000078894	2210418O10Rik
623	ENSMUSG00000101773	2210420H20Rik
624	ENSMUSG00000039269	2300002M23Rik
625	ENSMUSG00000078257	2300003K06Rik
626	ENSMUSG00000032403	2300009A05Rik
627	ENSMUSG00000097354	2310001H17Rik
628	ENSMUSG00000053353	2310001K24Rik
629	ENSMUSG00000097178	2310002F09Rik
630	ENSMUSG00000028396	2310002L09Rik
631	ENSMUSG00000007457	2310003L06Rik
632	ENSMUSG00000087254	2310005A03Rik
633	ENSMUSG00000099446	2310005E17Rik
634	ENSMUSG00000034159	2310007B03Rik
635	ENSMUSG00000100335	2310008N11Rik
636	ENSMUSG00000098332	2310009A05Rik
637	ENSMUSG00000079283	2310009B15Rik
638	ENSMUSG00000097162	2310010J17Rik
639	ENSMUSG00000020133	2310011J03Rik
640	ENSMUSG00000085945	2310014F06Rik
641	ENSMUSG00000097729	2310015A10Rik
642	ENSMUSG00000099411	2310015D24Rik
643	ENSMUSG00000101257	2310015K22Rik
644	ENSMUSG00000102098	2310016D03Rik
645	ENSMUSG00000085965	2310016D23Rik
646	ENSMUSG00000070574	2310016G11Rik
647	ENSMUSG00000100410	2310020H05Rik
648	ENSMUSG00000049643	2310022A10Rik
649	ENSMUSG00000031983	2310022B05Rik
650	ENSMUSG00000097710	2310026I22Rik
651	ENSMUSG00000078519	2310026L22Rik
652	ENSMUSG00000099447	2310030A07Rik
653	ENSMUSG00000032062	2310030G06Rik
654	ENSMUSG00000097457	2310031A07Rik
655	ENSMUSG00000020441	2310033P09Rik
656	ENSMUSG00000068078	2310034C09Rik
657	ENSMUSG00000099655	2310034G01Rik
658	ENSMUSG00000100157	2310034O05Rik
659	ENSMUSG00000062619	2310039H08Rik
660	ENSMUSG00000100550	2310039L15Rik
661	ENSMUSG00000072852	2310040G07Rik
662	ENSMUSG00000101655	2310040G24Rik
663	ENSMUSG00000101746	2310043L19Rik
664	ENSMUSG00000097768	2310043M15Rik
665	ENSMUSG00000102106	2310043O21Rik
666	ENSMUSG00000085080	2310044K18Rik
667	ENSMUSG00000102308	2310046K23Rik
668	ENSMUSG00000100783	2310047D07Rik
669	ENSMUSG00000090314	2310050C09Rik
670	ENSMUSG00000015519	2310057J18Rik
671	ENSMUSG00000040177	2310057M21Rik
672	ENSMUSG00000048830	2310057N15Rik
673	ENSMUSG00000085379	2310058D17Rik
674	ENSMUSG00000050705	2310061I04Rik
675	ENSMUSG00000050704	2310061N02Rik
676	ENSMUSG00000087410	2310065F04Rik
677	ENSMUSG00000100084	2310068J16Rik
678	ENSMUSG00000100291	2310069B03Rik
679	ENSMUSG00000105858	2310074N15Rik
680	ENSMUSG00000089718	2310075C17Rik
681	ENSMUSG00000045331	2310079G19Rik
682	ENSMUSG00000085020	2310081O03Rik
683	ENSMUSG00000106223	2400006E01Rik
684	ENSMUSG00000045411	2410002F23Rik
685	ENSMUSG00000085860	2410003L11Rik
686	ENSMUSG00000036873	2410004B18Rik
687	ENSMUSG00000085338	2410004I01Rik
688	ENSMUSG00000071398	2410004P03Rik
689	ENSMUSG00000086841	2410006H16Rik
690	ENSMUSG00000099528	2410012E07Rik
691	ENSMUSG00000049760	2410015M20Rik
692	ENSMUSG00000038311	2410017I17Rik
693	ENSMUSG00000073164	2410018L13Rik
694	ENSMUSG00000100572	2410021H03Rik
695	ENSMUSG00000100017	2410022M11Rik
696	ENSMUSG00000054379	2410024N13Rik
697	ENSMUSG00000044387	2410080I02Rik
698	ENSMUSG00000051297	2410124H12Rik
699	ENSMUSG00000032840	2410131K14Rik
700	ENSMUSG00000064308	2410137M14Rik
701	ENSMUSG00000074832	2410141K09Rik
702	ENSMUSG00000084825	2410152P15Rik
703	ENSMUSG00000107003	2410152P15Rik
704	ENSMUSG00000096917	2500002B13Rik
705	ENSMUSG00000073236	2500004C02Rik
706	ENSMUSG00000071632	2510002D24Rik
707	ENSMUSG00000043391	2510009E07Rik
708	ENSMUSG00000106825	2510016D11Rik
709	ENSMUSG00000104891	2510017J16Rik
710	ENSMUSG00000044496	2510039O18Rik
711	ENSMUSG00000066175	2510046G10Rik
712	ENSMUSG00000039798	2600006K01Rik
713	ENSMUSG00000100303	2600014E21Rik
714	ENSMUSG00000103828	2610001A08Rik
715	ENSMUSG00000052419	2610001J05Rik
716	ENSMUSG00000031242	2610002M06Rik
717	ENSMUSG00000071793	2610005L07Rik
718	ENSMUSG00000060301	2610008E11Rik
719	ENSMUSG00000104936	2610011E03Rik
720	ENSMUSG00000102474	2610012C04Rik
721	ENSMUSG00000101089	2610016A17Rik
722	ENSMUSG00000097537	2610020C07Rik
723	ENSMUSG00000097332	2610020F03Rik
724	ENSMUSG00000091474	2610021A01Rik
725	ENSMUSG00000084362	2610024D14Rik
726	ENSMUSG00000099957	2610027F03Rik
727	ENSMUSG00000087013	2610027K06Rik
728	ENSMUSG00000085562	2610028E06Rik
729	ENSMUSG00000009114	2610028H24Rik
730	ENSMUSG00000104429	2610034O05Rik
731	ENSMUSG00000087259	2610035D17Rik
732	ENSMUSG00000085555	2610035F20Rik
733	ENSMUSG00000097536	2610037D02Rik
734	ENSMUSG00000079388	2610042L04Rik
735	ENSMUSG00000071302	2610044O15Rik8
736	ENSMUSG00000103259	2610105M22Rik
737	ENSMUSG00000079671	2610203C22Rik
738	ENSMUSG00000084860	2610204G07Rik
739	ENSMUSG00000085236	2610206C17Rik
740	ENSMUSG00000103531	2610300A13Rik
741	ENSMUSG00000059482	2610301B20Rik
742	ENSMUSG00000046995	2610303G11Rik
743	ENSMUSG00000100164	2610306M01Rik
744	ENSMUSG00000085936	2610307P16Rik
745	ENSMUSG00000097040	2610316D01Rik
746	ENSMUSG00000049916	2610318N02Rik
747	ENSMUSG00000010277	2610507B11Rik
748	ENSMUSG00000085882	2610507I01Rik
749	ENSMUSG00000103968	2610509F24Rik
750	ENSMUSG00000096001	2610528A11Rik
751	ENSMUSG00000028536	2610528J11Rik
752	ENSMUSG00000097334	2700012I20Rik
753	ENSMUSG00000097731	2700016F22Rik
754	ENSMUSG00000106691	2700029L08Rik
755	ENSMUSG00000086328	2700033N17Rik
756	ENSMUSG00000097180	2700038G22Rik
757	ENSMUSG00000041789	2700046A07Rik
758	ENSMUSG00000097787	2700046G09Rik
759	ENSMUSG00000034601	2700049A03Rik
760	ENSMUSG00000024273	2700062C07Rik
761	ENSMUSG00000086172	2700068H02Rik
762	ENSMUSG00000086224	2700069I18Rik
763	ENSMUSG00000103722	2700078F05Rik
764	ENSMUSG00000053080	2700081O15Rik
765	ENSMUSG00000100119	2700089I24Rik
766	ENSMUSG00000062198	2700097O09Rik
767	ENSMUSG00000098090	2700099C18Rik
768	ENSMUSG00000087497	2810001G20Rik
769	ENSMUSG00000045464	2810002D19Rik
770	ENSMUSG00000031984	2810004N23Rik
771	ENSMUSG00000047635	2810006K23Rik
772	ENSMUSG00000099881	2810013P06Rik
773	ENSMUSG00000020491	2810021J22Rik
774	ENSMUSG00000049881	2810025M15Rik
775	ENSMUSG00000096995	2810029C07Rik
776	ENSMUSG00000099338	2810030D12Rik
777	ENSMUSG00000037735	2810032G03Rik
778	ENSMUSG00000099034	2810039B14Rik
779	ENSMUSG00000092574	2810047C21Rik1
780	ENSMUSG00000100891	2810049E08Rik
781	ENSMUSG00000099966	2810402E24Rik
782	ENSMUSG00000086629	2810403D21Rik
783	ENSMUSG00000085329	2810404F17Rik
784	ENSMUSG00000102046	2810404M03Rik
785	ENSMUSG00000103562	2810405F15Rik
786	ENSMUSG00000101493	2810405F17Rik
787	ENSMUSG00000055972	2810407A14Rik
788	ENSMUSG00000018570	2810408A11Rik
789	ENSMUSG00000087213	2810408I11Rik
790	ENSMUSG00000075389	2810410L24Rik
791	ENSMUSG00000100594	2810414N06Rik
792	ENSMUSG00000097811	2810425M01Rik
793	ENSMUSG00000105981	2810428J06Rik
794	ENSMUSG00000097709	2810429I04Rik
795	ENSMUSG00000085766	2810430I11Rik
796	ENSMUSG00000104987	2810432F15Rik
797	ENSMUSG00000086283	2810433D01Rik
798	ENSMUSG00000090260	2810442N19Rik
799	ENSMUSG00000100876	2810454H06Rik
800	ENSMUSG00000085030	2810455O05Rik
801	ENSMUSG00000026227	2810459M11Rik
802	ENSMUSG00000091475	2810468N07Rik
803	ENSMUSG00000084966	2810471M01Rik
804	ENSMUSG00000103004	2900002M20Rik
805	ENSMUSG00000043833	2900005J15Rik
806	ENSMUSG00000102014	2900009J06Rik
807	ENSMUSG00000044117	2900011O08Rik
808	ENSMUSG00000104244	2900018N21Rik
809	ENSMUSG00000102386	2900022M07Rik
810	ENSMUSG00000051339	2900026A02Rik
811	ENSMUSG00000103776	2900035J10Rik
812	ENSMUSG00000103663	2900037B21Rik
813	ENSMUSG00000054418	2900041M22Rik
814	ENSMUSG00000103669	2900042K21Rik
815	ENSMUSG00000043993	2900052L18Rik
816	ENSMUSG00000099696	2900052N01Rik
817	ENSMUSG00000071860	2900055J20Rik
818	ENSMUSG00000106746	2900064F13Rik
819	ENSMUSG00000105771	2900064K03Rik
820	ENSMUSG00000102276	2900069G24Rik
821	ENSMUSG00000087018	2900072N19Rik
822	ENSMUSG00000097277	2900076A07Rik
823	ENSMUSG00000107015	2900076G11Rik
824	ENSMUSG00000087038	2900079G21Rik
825	ENSMUSG00000087484	2900089D17Rik
826	ENSMUSG00000030385	2900092C05Rik
827	ENSMUSG00000104034	2900092N22Rik
828	ENSMUSG00000104419	2900092O11Rik
829	ENSMUSG00000099632	2900093K20Rik
830	ENSMUSG00000102869	2900097C17Rik
831	ENSMUSG00000070282	3000002C10Rik
832	ENSMUSG00000084885	3010001F23Rik
833	ENSMUSG00000085355	3010003L21Rik
834	ENSMUSG00000051219	3100002H09Rik
835	ENSMUSG00000086254	3100003L05Rik
836	ENSMUSG00000079737	3110001I22Rik
837	ENSMUSG00000085588	3110004A20Rik
838	ENSMUSG00000026388	3110009E18Rik
839	ENSMUSG00000060375	3110018I06Rik
840	ENSMUSG00000094958	3110021N24Rik
841	ENSMUSG00000107291	3110031N09Rik
842	ENSMUSG00000074415	3110039I08Rik
843	ENSMUSG00000104861	3110039M20Rik
844	ENSMUSG00000025102	3110040N11Rik
845	ENSMUSG00000097503	3110045C21Rik
846	ENSMUSG00000085642	3110053B16Rik
847	ENSMUSG00000085622	3110056K07Rik
848	ENSMUSG00000103634	3110062G12Rik
849	ENSMUSG00000081187	3110067C02Rik
850	ENSMUSG00000074635	3110070M22Rik
851	ENSMUSG00000103284	3110080O07Rik
852	ENSMUSG00000053553	3110082I17Rik
853	ENSMUSG00000086815	3110082J24Rik
854	ENSMUSG00000097303	3110083C13Rik
855	ENSMUSG00000085582	3110099E03Rik
856	ENSMUSG00000073590	3222401L13Rik
857	ENSMUSG00000033731	3300002A11Rik
858	ENSMUSG00000063364	3300002I08Rik
859	ENSMUSG00000096965	3300005D01Rik
860	ENSMUSG00000071540	3425401B19Rik
861	ENSMUSG00000089759	3632454L22Rik
862	ENSMUSG00000031125	3830403N18Rik
863	ENSMUSG00000033111	3830406C13Rik
864	ENSMUSG00000071181	3830408C21Rik
865	ENSMUSG00000031179	3830417A13Rik
866	ENSMUSG00000106485	3830422I06Rik
867	ENSMUSG00000101731	3830432H09Rik
868	ENSMUSG00000038917	3930402G23Rik
869	ENSMUSG00000064202	4430402I18Rik
870	ENSMUSG00000075027	4631405J19Rik
871	ENSMUSG00000097850	4631405K08Rik
872	ENSMUSG00000042579	4632404H12Rik
873	ENSMUSG00000106296	4632404M16Rik
874	ENSMUSG00000097561	4632411P08Rik
875	ENSMUSG00000048106	4632415L05Rik
876	ENSMUSG00000074024	4632427E13Rik
877	ENSMUSG00000097184	4632428C04Rik
878	ENSMUSG00000102705	4632432E15Rik
879	ENSMUSG00000105597	4633401B06Rik
880	ENSMUSG00000097004	4731419I09Rik
881	ENSMUSG00000086943	4732414G09Rik
882	ENSMUSG00000097203	4732419C18Rik
883	ENSMUSG00000090031	4732440D04Rik
884	ENSMUSG00000097762	4732463B04Rik
885	ENSMUSG00000101517	4732465J04Rik
886	ENSMUSG00000053714	4732471J01Rik
887	ENSMUSG00000097488	4732487G21Rik
888	ENSMUSG00000085421	4732490B19Rik
889	ENSMUSG00000097350	4732491K20Rik
890	ENSMUSG00000097236	4831440E17Rik
891	ENSMUSG00000097779	4833407H14Rik
892	ENSMUSG00000097697	4833412C05Rik
893	ENSMUSG00000104018	4833412K13Rik
894	ENSMUSG00000013562	4833413E03Rik
895	ENSMUSG00000104950	4833413G10Rik
896	ENSMUSG00000086015	4833417C18Rik
897	ENSMUSG00000085287	4833418N02Rik
898	ENSMUSG00000052779	4833418N17Rik
899	ENSMUSG00000062822	4833420G17Rik
900	ENSMUSG00000103996	4833421G17Rik
901	ENSMUSG00000074782	4833422C13Rik
902	ENSMUSG00000097619	4833422M21Rik
903	ENSMUSG00000075217	4833423E24Rik
904	ENSMUSG00000092171	4833427F10Rik
905	ENSMUSG00000032057	4833427G06Rik
906	ENSMUSG00000097074	4833428L15Rik
907	ENSMUSG00000025871	4833439L19Rik
908	ENSMUSG00000103103	4833445I07Rik
909	ENSMUSG00000023350	4921501E09Rik
910	ENSMUSG00000097626	4921504A21Rik
911	ENSMUSG00000026734	4921504E06Rik
912	ENSMUSG00000097650	4921507G05Rik
913	ENSMUSG00000029828	4921507P07Rik
914	ENSMUSG00000027345	4921508D12Rik
915	ENSMUSG00000052376	4921508M14Rik
916	ENSMUSG00000091147	4921509A06Rik
917	ENSMUSG00000061525	4921509C19Rik
918	ENSMUSG00000104585	4921511C10Rik
919	ENSMUSG00000049815	4921511C20Rik
920	ENSMUSG00000104133	4921511E07Rik
921	ENSMUSG00000094577	4921511M17Rik
922	ENSMUSG00000107042	4921513H07Rik
923	ENSMUSG00000044544	4921513I03Rik
924	ENSMUSG00000097620	4921514A10Rik
925	ENSMUSG00000098150	4921515E04Rik
926	ENSMUSG00000049902	4921517D22Rik
927	ENSMUSG00000085851	4921518K17Rik
928	ENSMUSG00000104703	4921521D15Rik
929	ENSMUSG00000040467	4921522P10Rik
930	ENSMUSG00000093749	4921523L03Rik
931	ENSMUSG00000036934	4921524J17Rik
932	ENSMUSG00000039540	4921524L21Rik
933	ENSMUSG00000106150	4921527H02Rik
934	ENSMUSG00000064299	4921528I07Rik
935	ENSMUSG00000034689	4921530L21Rik
936	ENSMUSG00000085704	4921531C22Rik
937	ENSMUSG00000090255	4921534H16Rik
938	ENSMUSG00000020434	4921536K21Rik
939	ENSMUSG00000028520	4921539E11Rik
940	ENSMUSG00000104586	4921539H07Rik
941	ENSMUSG00000047720	4922502D21Rik
942	ENSMUSG00000086352	4930401G09Rik
943	ENSMUSG00000085528	4930401O10Rik
944	ENSMUSG00000087460	4930401O12Rik
945	ENSMUSG00000104382	4930402C01Rik
946	ENSMUSG00000079421	4930402F06Rik
947	ENSMUSG00000027309	4930402H24Rik
948	ENSMUSG00000045797	4930402K13Rik
949	ENSMUSG00000087122	4930403D09Rik
950	ENSMUSG00000102762	4930403P22Rik
951	ENSMUSG00000106082	4930404A12Rik
952	ENSMUSG00000079001	4930404H24Rik
953	ENSMUSG00000087354	4930404I05Rik
954	ENSMUSG00000020234	4930404N11Rik
955	ENSMUSG00000086638	4930405A21Rik
956	ENSMUSG00000085940	4930405D11Rik
957	ENSMUSG00000090146	4930405H06Rik
958	ENSMUSG00000106602	4930405L22Rik
959	ENSMUSG00000104705	4930405N21Rik
960	ENSMUSG00000090565	4930405O22Rik
961	ENSMUSG00000086923	4930406D18Rik
962	ENSMUSG00000086713	4930407G08Rik
963	ENSMUSG00000075524	4930407I10Rik
964	ENSMUSG00000105638	4930408K08Rik
965	ENSMUSG00000021101	4930408O17Rik
966	ENSMUSG00000086221	4930412B13Rik
967	ENSMUSG00000085558	4930412C18Rik
968	ENSMUSG00000102203	4930412E21Rik
969	ENSMUSG00000085321	4930412F09Rik
970	ENSMUSG00000087192	4930412L05Rik
971	ENSMUSG00000051008	4930412M03Rik
972	ENSMUSG00000025783	4930412O13Rik
973	ENSMUSG00000107144	4930413E15Rik
974	ENSMUSG00000082344	4930415H17Rik
975	ENSMUSG00000035387	4930415L06Rik
976	ENSMUSG00000022993	4930415O20Rik
977	ENSMUSG00000087017	4930417H01Rik
978	ENSMUSG00000071818	4930417O22Rik
979	ENSMUSG00000087625	4930419G24Rik
980	ENSMUSG00000104199	4930420N18Rik
981	ENSMUSG00000106851	4930421C12Rik
982	ENSMUSG00000086422	4930421P07Rik
983	ENSMUSG00000100281	4930422M22Rik
984	ENSMUSG00000102249	4930423C22Rik
985	ENSMUSG00000086066	4930423M02Rik
986	ENSMUSG00000106880	4930425K10Rik
987	ENSMUSG00000105838	4930425O10Rik
988	ENSMUSG00000043168	4930426D05Rik
989	ENSMUSG00000097323	4930426I24Rik
990	ENSMUSG00000026736	4930426L09Rik
991	ENSMUSG00000107073	4930428D20Rik
992	ENSMUSG00000089887	4930428N03Rik
993	ENSMUSG00000106333	4930428O21Rik
994	ENSMUSG00000104956	4930429D17Rik
995	ENSMUSG00000086918	4930429F24Rik
996	ENSMUSG00000102144	4930429P21Rik
997	ENSMUSG00000027157	4930430A15Rik
998	ENSMUSG00000085295	4930430E12Rik
999	ENSMUSG00000046567	4930430F08Rik
1000	ENSMUSG00000107353	4930430O22Rik
1001	ENSMUSG00000062496	4930431F12Rik
1002	ENSMUSG00000105475	4930431L21Rik
1003	ENSMUSG00000075042	4930431P03Rik
1004	ENSMUSG00000097007	4930432B10Rik
1005	ENSMUSG00000046958	4930432E11Rik
1006	ENSMUSG00000106594	4930432H08Rik
1007	ENSMUSG00000008129	4930432K21Rik
1008	ENSMUSG00000087037	4930432L08Rik
1009	ENSMUSG00000074248	4930432M17Rik
1010	ENSMUSG00000102699	4930433B08Rik
1011	ENSMUSG00000091692	4930433I11Rik
1012	ENSMUSG00000103478	4930433J02Rik
1013	ENSMUSG00000042360	4930433N12Rik
1014	ENSMUSG00000100850	4930434B07Rik
1015	ENSMUSG00000102085	4930435C17Rik
1016	ENSMUSG00000022798	4930435E12Rik
1017	ENSMUSG00000105688	4930437M23Rik
1018	ENSMUSG00000069873	4930438A08Rik
1019	ENSMUSG00000093472	4930438E09Rik
1020	ENSMUSG00000086064	4930439A04Rik
1021	ENSMUSG00000101905	4930439D14Rik
1022	ENSMUSG00000100518	4930440C22Rik
1023	ENSMUSG00000085431	4930440I19Rik
1024	ENSMUSG00000085405	4930441J16Rik
1025	ENSMUSG00000053603	4930442H23Rik
1026	ENSMUSG00000087609	4930442J19Rik
1027	ENSMUSG00000087223	4930442L01Rik
1028	ENSMUSG00000103608	4930442P19Rik
1029	ENSMUSG00000086969	4930443O20Rik
1030	ENSMUSG00000101674	4930444A19Rik
1031	ENSMUSG00000085127	4930444E06Rik
1032	ENSMUSG00000069712	4930444G20Rik
1033	ENSMUSG00000097172	4930444M15Rik
1034	ENSMUSG00000067795	4930444P10Rik
1035	ENSMUSG00000091061	4930445B16Rik
1036	ENSMUSG00000087205	4930445N08Rik
1037	ENSMUSG00000097738	4930445N18Rik
1038	ENSMUSG00000022288	4930447A16Rik
1039	ENSMUSG00000021098	4930447C04Rik
1040	ENSMUSG00000031182	4930447F04Rik
1041	ENSMUSG00000102224	4930447F24Rik
1042	ENSMUSG00000087674	4930447M23Rik
1043	ENSMUSG00000106583	4930447N08Rik
1044	ENSMUSG00000086824	4930448D08Rik
1045	ENSMUSG00000097463	4930448E22Rik
1046	ENSMUSG00000089879	4930448H16Rik
1047	ENSMUSG00000104072	4930448I06Rik
1048	ENSMUSG00000104870	4930448I18Rik
1049	ENSMUSG00000082843	4930448K20Rik
1050	ENSMUSG00000074589	4930449A18Rik
1051	ENSMUSG00000022116	4930449E01Rik
1052	ENSMUSG00000105459	4930449I04Rik
1053	ENSMUSG00000079093	4930449I24Rik
1054	ENSMUSG00000069223	4930451E10Rik
1055	ENSMUSG00000022543	4930451G09Rik
1056	ENSMUSG00000045989	4930451I11Rik
1057	ENSMUSG00000021747	4930452B06Rik
1058	ENSMUSG00000099933	4930452N14Rik
1059	ENSMUSG00000087358	4930453H23Rik
1060	ENSMUSG00000059920	4930453N24Rik
1061	ENSMUSG00000085420	4930453O03Rik
1062	ENSMUSG00000097898	4930455B14Rik
1063	ENSMUSG00000097553	4930455D15Rik
1064	ENSMUSG00000085761	4930455G09Rik
1065	ENSMUSG00000080907	4930455H04Rik
1066	ENSMUSG00000102985	4930456G14Rik
1067	ENSMUSG00000078618	4930456L15Rik
1068	ENSMUSG00000105531	4930458A03Rik
1069	ENSMUSG00000087611	4930458D05Rik
1070	ENSMUSG00000105234	4930459L07Rik
1071	ENSMUSG00000086827	4930461C15Rik
1072	ENSMUSG00000097651	4930461G14Rik
1073	ENSMUSG00000020033	4930463O16Rik
1074	ENSMUSG00000056682	4930465K10Rik
1075	ENSMUSG00000085641	4930465M20Rik
1076	ENSMUSG00000087317	4930466I24Rik
1077	ENSMUSG00000097516	4930467D21Rik
1078	ENSMUSG00000096265	4930467E23Rik
1079	ENSMUSG00000097370	4930467K11Rik
1080	ENSMUSG00000068776	4930469B13Rik
1081	ENSMUSG00000085684	4930469K13Rik
1082	ENSMUSG00000104365	4930470B04Rik
1083	ENSMUSG00000085788	4930470G03Rik
1084	ENSMUSG00000043583	4930470P17Rik
1085	ENSMUSG00000091686	4930471C04Rik
1086	ENSMUSG00000086138	4930471C06Rik
1087	ENSMUSG00000097689	4930471D02Rik
1088	ENSMUSG00000097693	4930471M09Rik
1089	ENSMUSG00000060029	4930473A02Rik
1090	ENSMUSG00000089934	4930473D10Rik
1091	ENSMUSG00000103978	4930474B08Rik
1092	ENSMUSG00000087109	4930474H06Rik
1093	ENSMUSG00000096405	4930474N05Rik
1094	ENSMUSG00000097539	4930477E14Rik
1095	ENSMUSG00000104999	4930477O15Rik
1096	ENSMUSG00000097847	4930478K11Rik
1097	ENSMUSG00000106950	4930478M09Rik
1098	ENSMUSG00000106762	4930478P22Rik
1099	ENSMUSG00000085238	4930479D17Rik
1100	ENSMUSG00000106768	4930480C01Rik
1101	ENSMUSG00000035651	4930480E11Rik
1102	ENSMUSG00000086332	4930480G23Rik
1103	ENSMUSG00000090160	4930480K15Rik
1104	ENSMUSG00000097284	4930480K23Rik
1105	ENSMUSG00000086938	4930481A15Rik
1106	ENSMUSG00000085956	4930481B07Rik
1107	ENSMUSG00000047938	4930483J18Rik
1108	ENSMUSG00000086241	4930483K19Rik
1109	ENSMUSG00000089914	4930486I03Rik
1110	ENSMUSG00000050345	4930486L24Rik
1111	ENSMUSG00000106932	4930487D11Rik
1112	ENSMUSG00000092578	4930488B22Rik
1113	ENSMUSG00000097520	4930488L21Rik
1114	ENSMUSG00000099476	4930488N24Rik
1115	ENSMUSG00000107214	4930500F04Rik
1116	ENSMUSG00000097592	4930500F10Rik
1117	ENSMUSG00000106056	4930500L23Rik
1118	ENSMUSG00000044306	4930500M09Rik
1119	ENSMUSG00000106584	4930502C17Rik
1120	ENSMUSG00000086799	4930502E09Rik
1121	ENSMUSG00000055555	4930502E18Rik
1122	ENSMUSG00000090202	4930503B20Rik
1123	ENSMUSG00000072595	4930503E14Rik
1124	ENSMUSG00000082612	4930503H13Rik
1125	ENSMUSG00000044906	4930503L19Rik
1126	ENSMUSG00000103692	4930503O07Rik
1127	ENSMUSG00000052642	4930504O13Rik
1128	ENSMUSG00000040919	4930505A04Rik
1129	ENSMUSG00000093551	4930505G20Rik
1130	ENSMUSG00000085740	4930505K14Rik
1131	ENSMUSG00000093540	4930505M18Rik
1132	ENSMUSG00000097690	4930505N22Rik
1133	ENSMUSG00000086912	4930505O20Rik
1134	ENSMUSG00000087478	4930506C21Rik
1135	ENSMUSG00000097129	4930507D05Rik
1136	ENSMUSG00000086703	4930507D10Rik
1137	ENSMUSG00000096986	4930509E16Rik
1138	ENSMUSG00000096959	4930509G22Rik
1139	ENSMUSG00000105659	4930509H03Rik
1140	ENSMUSG00000102362	4930509J09Rik
1141	ENSMUSG00000087137	4930509K18Rik
1142	ENSMUSG00000032048	4930510E17Rik
1143	ENSMUSG00000097841	4930511A02Rik
1144	ENSMUSG00000086607	4930511M06Rik
1145	ENSMUSG00000104791	4930511M18Rik
1146	ENSMUSG00000086698	4930511O05Rik
1147	ENSMUSG00000020992	4930512B01Rik
1148	ENSMUSG00000086866	4930512H18Rik
1149	ENSMUSG00000062511	4930512M02Rik
1150	ENSMUSG00000106125	4930512P04Rik
1151	ENSMUSG00000106741	4930513D17Rik
1152	ENSMUSG00000074136	4930513N10Rik
1153	ENSMUSG00000031270	4930513O06Rik
1154	ENSMUSG00000087045	4930515B02Rik
1155	ENSMUSG00000092183	4930515G01Rik
1156	ENSMUSG00000049202	4930515G13Rik
1157	ENSMUSG00000104819	4930515G16Rik
1158	ENSMUSG00000085157	4930515L19Rik
1159	ENSMUSG00000097504	4930516B21Rik
1160	ENSMUSG00000090219	4930516K23Rik
1161	ENSMUSG00000085496	4930517E11Rik
1162	ENSMUSG00000102880	4930517J16Rik
1163	ENSMUSG00000104225	4930517L18Rik
1164	ENSMUSG00000054391	4930517O19Rik
1165	ENSMUSG00000092309	4930518C09Rik
1166	ENSMUSG00000074629	4930518I15Rik
1167	ENSMUSG00000103705	4930518J20Rik
1168	ENSMUSG00000097627	4930519A11Rik
1169	ENSMUSG00000086263	4930519D14Rik
1170	ENSMUSG00000106865	4930519E07Rik
1171	ENSMUSG00000090126	4930519F09Rik
1172	ENSMUSG00000031325	4930519F16Rik
1173	ENSMUSG00000101584	4930519F24Rik
1174	ENSMUSG00000029564	4930519G04Rik
1175	ENSMUSG00000105185	4930519H02Rik
1176	ENSMUSG00000105652	4930519L02Rik
1177	ENSMUSG00000097602	4930519P11Rik
1178	ENSMUSG00000106127	4930520M14Rik
1179	ENSMUSG00000074039	4930520O04Rik
1180	ENSMUSG00000101701	4930521E06Rik
1181	ENSMUSG00000060491	4930522H14Rik
